sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
,09-165,,Jalaun,2025_07,0.0,0.0,0.0,0.98,0.56,,2281.53,0.0,0.0,0.0,0.0,0.86,169799.0,170090.0,2036865.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,4,5,2,2025-2026,,,,0.5659489927198353,4
,09-165,,Jalaun,2025_08,0.0,0.0,0.0,0.46,0.27,,1096.56,0.0,0.0,0.0,0.0,0.86,169799.0,170090.0,2036865.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,1,5,2,2025-2026,,,,0.2508299363004839,1
,09-165,,Jalaun,2025_09,0.0,0.0,0.0,0.31,0.15,,643.12,0.0,0.0,0.0,0.0,0.86,169799.0,170090.0,2036865.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,1,5,2,2025-2026,,,,0.304277096389957,1
,09-165,,Jalaun,2025_10,0.0,0.0,0.0,0.29,0.23,,912.7,0.0,0.0,0.0,0.0,0.86,169799.0,170090.0,2036865.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,4,5,2,2025-2026,,,,0.6106778835060858,4
,09-165,,Jalaun,2025_11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.86,169799.0,170090.0,2036865.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,1,5,2,2025-2026,,,,0.2493626637990891,1
,09-165,,Jalaun,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.86,169799.0,170090.0,2036865.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,2,5,2,2025-2026,,,,0.3511781922243379,2
,09-165,,Jalaun,2026_01,0.0,0.0,0.0,0.04,0.01,,34.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,2,5,3,2025-2026,,,,0.3574615521008173,2
,09-165,,Jalaun,2026_02,0.0,0.0,0.0,0.01,0.01,,33.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,3,5,3,2025-2026,,,,0.5300608952854968,4
,09-165,,Jalaun,2026_03,0.0,0.0,0.0,0.01,0.0,,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,1,5,3,2025-2026,,,,0.2879139140569161,1
,09-165,,Jalaun,2026_04,0.0,0.0,0.0,0.07,0.03,,114.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888,85616.0,26.0,928861.0,364.0,,,,,,,,,,,139.0,,,,,,,,,,,329241.0,11.9,2.0,23.37,7.34,,1,3,5,3,2026-2027,,,,0.4415110672413339,2
,09-194,,Jaunpur,2025_04,0.0,0.0,0.0,0.03,0.02,,58.39,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.2876517999283548,2
,09-194,,Jaunpur,2025_05,0.0,0.0,0.0,0.05,0.02,,75.77,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.27076420163105497,2
,09-194,,Jaunpur,2025_06,0.0,0.0,0.0,0.19,0.09,,325.38,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.27076420163105497,2
,09-194,,Jaunpur,2025_07,0.0,0.0,0.0,0.44,0.28,,1029.99,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.28612864584389214,2
,09-194,,Jaunpur,2025_08,0.0,0.0,0.0,0.99,0.47,,1729.53,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,3,5,5,2025-2026,,,,0.5171149321706908,4
,09-194,,Jaunpur,2025_09,0.0,0.0,0.0,0.21,0.14,,509.33,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.31102536898321825,2
,09-194,,Jaunpur,2025_10,0.0,0.0,0.0,0.32,0.16,,564.09,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,3,5,5,2025-2026,,,,0.5064574960259203,4
,09-194,,Jaunpur,2025_11,0.0,0.0,0.0,0.03,0.01,,23.9,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.3890115078612179,2
,09-194,,Jaunpur,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.02,432836.0,487165.0,5336814.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.3121776613712301,2
,09-194,,Jaunpur,2026_01,0.0,0.0,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.30167965135526154,2
,09-194,,Jaunpur,2026_02,0.0,0.0,0.0,0.0,0.0,,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.3017165306531039,1
,09-194,,Jaunpur,2026_03,0.0,0.0,0.0,0.01,0.0,,15.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2025-2026,,,,0.3013815629286363,1
,09-194,,Jaunpur,2026_04,0.0,0.0,0.0,0.04,0.02,,74.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225,241935.0,66.0,1080899.0,592.0,,,,,,,,,,,84.0,,,,,,,,,,,1024062.0,10.6,2.0,9.83,12.67,,2,1,5,5,2026-2027,,,,0.3147203044002229,1
,09-166,,Jhansi,2025_04,0.0,0.0,0.0,0.02,0.0,,18.55,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,1,5,2,2025-2026,,,,0.16885521273473075,1
,09-166,,Jhansi,2025_05,0.0,0.0,0.0,0.04,0.01,,59.24,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,1,5,2,2025-2026,,,,0.22216050672012394,2
,09-166,,Jhansi,2025_06,0.0,0.0,0.0,0.61,0.25,,1188.25,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,3,5,2,2025-2026,,,,0.4544270886776727,3
,09-166,,Jhansi,2025_07,0.0,0.0,0.0,1.45,0.66,,3116.51,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,5,5,2,2025-2026,,,,0.6279130792687942,5
,09-166,,Jhansi,2025_08,2266797.0,2266797.0,0.0,0.32,0.22,,976.78,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,1,4,2,2025-2026,,,,0.20870782008248745,1
,09-166,,Jhansi,2025_09,0.0,0.0,0.0,0.33,0.1,,478.59,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,1,4,2,2025-2026,,,,0.27910211864887347,1
,09-166,,Jhansi,2025_10,0.0,0.0,0.0,0.2,0.13,,583.67,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,4,4,2,2025-2026,,,,0.5794434205375749,4
,09-166,,Jhansi,2025_11,0.0,0.0,0.0,0.01,0.0,,5.82,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,3,4,2,2025-2026,,,,0.43076270196497796,3
,09-166,,Jhansi,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.88,172392.0,188816.0,2339503.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,4,4,2,2025-2026,,,,0.5415132611563622,4
,09-166,,Jhansi,2026_01,1784118.0,1784118.0,0.0,0.03,0.01,,29.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,2,5,3,2025-2026,,,,0.34898042696099035,2
,09-166,,Jhansi,2026_02,0.0,0.0,0.0,0.03,0.01,,52.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,4,5,3,2025-2026,,,,0.5767842098561559,4
,09-166,,Jhansi,2026_03,0.0,0.0,0.0,0.02,0.01,,61.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,3,5,3,2025-2026,,,,0.4724955942731043,3
,09-166,,Jhansi,2026_04,0.0,0.0,0.0,0.05,0.03,,148.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539,167413.0,65.0,1180566.0,412.0,,,,,,,,,,,199.0,,,,,,,,,,,373106.0,12.2,2.2,28.06,10.89,,1,4,5,3,2026-2027,,,,0.5792647397651087,4
,09-160,,Kannauj,2025_04,0.0,0.0,0.0,0.02,0.01,,16.15,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,1,5,2,2025-2026,,,,0.10846514392102154,1
,09-160,,Kannauj,2025_05,0.0,0.0,0.0,0.04,0.03,,54.19,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,1,5,2,2025-2026,,,,0.21789705758570577,1
,09-160,,Kannauj,2025_06,0.0,0.0,0.0,0.21,0.17,,320.33,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,2,5,2,2025-2026,,,,0.2566231580306823,2
,09-160,,Kannauj,2025_07,0.0,0.0,0.0,0.45,0.37,,708.98,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,2,5,2,2025-2026,,,,0.2566231580306823,2
,09-160,,Kannauj,2025_08,0.0,0.0,0.0,0.42,0.34,,643.83,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,1,5,2,2025-2026,,,,0.28431170027110647,2
,09-160,,Kannauj,2025_09,0.0,0.0,0.0,0.26,0.2,,381.28,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,2,5,2,2025-2026,,,,0.3164623426426971,1
,09-160,,Kannauj,2025_10,0.0,0.0,0.0,0.19,0.14,,268.1,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,3,5,2,2025-2026,,,,0.4710472665190472,3
,09-160,,Kannauj,2025_11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,1,5,2,2025-2026,,,,0.2234206501335814,1
,09-160,,Kannauj,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.87,135887.0,204362.0,2107854.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,2,5,2,2025-2026,,,,0.31805331332003295,2
,09-160,,Kannauj,2026_01,0.0,0.0,0.0,0.05,0.04,,74.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,4,5,3,2025-2026,,,,0.6407442913603485,5
,09-160,,Kannauj,2026_02,0.0,0.0,0.0,0.0,0.0,,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,2,5,3,2025-2026,,,,0.3304155212834848,2
,09-160,,Kannauj,2026_03,0.0,0.0,0.0,0.01,0.0,,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,2,5,3,2025-2026,,,,0.3300100747256129,2
,09-160,,Kannauj,2026_04,0.0,0.0,0.0,0.05,0.04,,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,40333.0,12.0,593828.0,236.0,,,,,,,,,,,140.0,,,,,,,,,,,343641.0,11.6,2.0,24.77,7.63,,1,4,5,3,2026-2027,,,,0.5862697481430823,4
,09-163,,Kanpur Dehat,2025_04,0.0,0.0,0.0,0.02,0.01,,23.07,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,2,2025-2026,,,,0.12271302118801723,1
,09-163,,Kanpur Dehat,2025_05,0.0,0.0,0.0,0.05,0.02,,56.58,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,2,2025-2026,,,,0.12271302118801723,1
,09-163,,Kanpur Dehat,2025_06,0.0,0.0,0.0,0.2,0.11,,332.97,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,2,2025-2026,,,,0.16521962840658816,1
,09-163,,Kanpur Dehat,2025_07,0.0,0.0,0.0,0.57,0.27,,813.49,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,2,5,2,2025-2026,,,,0.26023980209101716,2
,09-163,,Kanpur Dehat,2025_08,0.0,0.0,0.0,0.55,0.25,,777.93,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,2,2025-2026,,,,0.2606902390982907,1
,09-163,,Kanpur Dehat,2025_09,0.0,0.0,0.0,0.26,0.1,,315.46,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,2,2025-2026,,,,0.24274144219189253,1
,09-163,,Kanpur Dehat,2025_10,0.0,0.0,0.0,0.26,0.1,,294.57,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,2,5,2,2025-2026,,,,0.3767342514991552,3
,09-163,,Kanpur Dehat,2025_11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,2,2025-2026,,,,0.22534444755384678,1
,09-163,,Kanpur Dehat,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.85,168925.0,182878.0,2143125.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,2,5,2,2025-2026,,,,0.3178345427795493,2
,09-163,,Kanpur Dehat,2026_01,0.0,0.0,0.0,0.03,0.01,,22.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,2,5,4,2025-2026,,,,0.3432527566423923,2
,09-163,,Kanpur Dehat,2026_02,0.0,0.0,0.0,0.01,0.01,,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,3,5,4,2025-2026,,,,0.4639474741411904,3
,09-163,,Kanpur Dehat,2026_03,0.0,0.0,0.0,0.01,0.0,,10.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,1,5,4,2025-2026,,,,0.3252928018312785,1
,09-163,,Kanpur Dehat,2026_04,0.0,0.0,0.0,0.07,0.03,,100.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764,101794.0,29.0,717409.0,290.0,,,,,,,,,,,131.0,,,,,,,,,,,387020.0,11.6,2.0,19.59,9.16,,1,3,5,4,2026-2027,,,,0.49326104659355374,3
,09-164,,Kanpur Nagar,2025_04,0.0,0.0,0.0,0.02,0.01,,36.95,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,1,5,3,2025-2026,,,,0.25988461887748343,2
,09-164,,Kanpur Nagar,2025_05,0.0,0.0,0.0,0.05,0.03,,75.72,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,1,5,3,2025-2026,,,,0.25988461887748343,2
,09-164,,Kanpur Nagar,2025_06,0.0,0.0,0.0,0.22,0.15,,380.37,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,1,5,3,2025-2026,,,,0.292649134809515,3
,09-164,,Kanpur Nagar,2025_07,0.0,0.0,0.0,0.55,0.4,,1097.96,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,3,5,3,2025-2026,,,,0.42961705685122853,4
,09-164,,Kanpur Nagar,2025_08,0.0,0.0,0.0,0.55,0.44,,1198.59,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,2,5,3,2025-2026,,,,0.41031589461970847,3
,09-164,,Kanpur Nagar,2025_09,0.0,0.0,0.0,0.26,0.16,,442.34,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,1,5,3,2025-2026,,,,0.3369006566498558,1
,09-164,,Kanpur Nagar,2025_10,0.0,0.0,0.0,0.18,0.11,,310.59,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,2,5,3,2025-2026,,,,0.41420692703497464,3
,09-164,,Kanpur Nagar,2025_11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,1,5,3,2025-2026,,,,0.28049470390674164,1
,09-164,,Kanpur Nagar,2025_12,993221.0,993221.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.85,369060.0,345948.0,5161086.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,3,2,4,3,2025-2026,,,,0.35549525688760236,2
,09-164,,Kanpur Nagar,2026_01,0.0,0.0,0.0,0.03,0.01,,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,2,2,5,3,2025-2026,,,,0.3531608784719133,2
,09-164,,Kanpur Nagar,2026_02,0.0,0.0,0.0,0.01,0.01,,17.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,2,3,5,3,2025-2026,,,,0.5056034082343022,3
,09-164,,Kanpur Nagar,2026_03,220995.0,220995.0,0.0,0.01,0.01,,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,2,2,5,3,2025-2026,,,,0.35289774911730737,2
,09-164,,Kanpur Nagar,2026_04,0.0,0.0,0.0,0.07,0.04,,106.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5932,217136.0,68.0,747965.0,536.0,,,,,,,,,,,125.0,,,,,,,,,,,539843.0,13.1,2.3,18.02,7.69,,2,3,5,3,2026-2027,,,,0.5635789649651449,3
,09-202,,Kasganj,2025_04,0.0,0.0,0.0,0.03,0.01,,23.15,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,2,5,3,2025-2026,,,,0.32724557025432005,3
,09-202,,Kasganj,2025_05,0.0,0.0,0.0,0.1,0.05,,93.16,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,3,5,3,2025-2026,,,,0.45161535008963766,3
